Timestamp,MQ5A0,MQ5D0,MQ135A0,MQ135D0,DHT11_T,DHT11_H,Outcome
2024-07-26 14:05:07,337,1,111,1,36,67,1
2024-07-26 14:05:07,334,1,111,1,36,67,1
2024-07-26 14:05:08,336,1,130,1,36,67,1
2024-07-26 14:05:08,329,1,130,1,36,67,1
2024-07-26 14:05:09,329,1,129,1,36,66,1
2024-07-26 14:05:09,330,1,135,1,36,66,1
2024-07-26 14:05:10,329,1,129,1,36,66,1
2024-07-26 14:05:10,327,1,117,1,36,66,1
2024-07-26 14:05:11,326,1,134,1,36,65,1
2024-07-26 14:05:11,328,1,134,1,36,65,1
2024-07-26 14:05:12,330,1,124,1,36,65,1
2024-07-26 14:05:12,332,1,123,1,36,65,1
2024-07-26 14:05:13,331,1,99,1,36,64,1
2024-07-26 14:05:13,329,1,97,1,36,64,1
2024-07-26 14:05:14,330,1,95,1,36,64,1
2024-07-26 14:05:14,331,1,103,1,36,64,1
2024-07-26 14:05:15,332,1,102,1,36,63,1
2024-07-26 14:05:15,331,1,101,1,36,63,1
2024-07-26 14:05:16,331,1,101,1,36,63,1
2024-07-26 14:05:16,330,1,101,1,36,63,1
2024-07-26 14:05:17,330,1,100,1,36,62,1
2024-07-26 14:05:17,329,1,100,1,36,62,1
2024-07-26 14:05:18,329,1,100,1,36,62,1
2024-07-26 14:05:18,329,1,99,1,36,62,1
2024-07-26 14:05:19,328,1,99,1,36,60,1
2024-07-26 14:05:19,328,1,99,1,36,60,1
2024-07-26 14:05:20,328,1,99,1,36,60,1
2024-07-26 14:05:20,328,1,98,1,36,60,1
2024-07-26 14:05:21,327,1,99,1,36,59,1
2024-07-26 14:05:21,327,1,106,1,36,59,1
2024-07-26 14:05:22,327,1,122,1,36,59,1
2024-07-26 14:05:22,327,1,124,1,36,59,1
2024-07-26 14:05:23,330,1,116,1,36,58,1
2024-07-26 14:05:23,329,1,126,1,36,58,1
2024-07-26 14:05:24,328,1,112,1,36,58,1
2024-07-26 14:05:24,329,1,128,1,36,58,1
2024-07-26 14:05:25,329,1,137,1,36,57,1
2024-07-26 14:05:25,330,1,110,1,36,57,1
2024-07-26 14:05:26,331,1,111,1,36,57,1
2024-07-26 14:05:26,333,1,110,1,36,57,1
2024-07-26 14:05:27,334,1,111,1,36,59,1
2024-07-26 14:05:27,335,1,110,1,36,59,1
2024-07-26 14:05:28,334,1,116,1,36,59,1
2024-07-26 14:05:28,334,1,115,1,36,59,1
2024-07-26 14:05:29,334,1,113,1,36,63,1
2024-07-26 14:05:29,335,1,117,1,36,63,1
2024-07-26 14:05:30,336,1,118,1,36,63,1
2024-07-26 14:05:30,337,1,119,1,36,63,1
2024-07-26 14:05:31,339,1,119,1,36,63,1
2024-07-26 14:05:31,339,1,119,1,36,63,1
2024-07-26 14:05:32,341,1,120,1,36,63,1
2024-07-26 14:05:32,339,1,127,1,36,63,1
2024-07-26 14:05:33,338,1,127,1,36,65,1
2024-07-26 14:05:33,340,1,123,1,36,65,1
2024-07-26 14:05:34,343,1,122,1,36,65,1
2024-07-26 14:05:34,345,1,125,1,36,65,1
2024-07-26 14:05:35,346,1,125,1,36,66,1
2024-07-26 14:05:35,348,1,123,1,36,66,1
2024-07-26 14:05:36,347,1,123,1,36,66,1
2024-07-26 14:05:36,346,1,128,1,36,66,1
2024-07-26 14:05:37,346,1,124,1,37,67,1
2024-07-26 14:05:37,349,1,124,1,37,67,1
2024-07-26 14:05:38,352,1,124,1,37,67,1
2024-07-26 14:05:38,349,1,123,1,37,67,1
2024-07-26 14:05:39,348,1,121,1,37,67,1
2024-07-26 14:05:39,351,1,119,1,37,67,1
2024-07-26 14:05:40,351,1,124,1,37,67,1
2024-07-26 14:05:40,353,1,123,1,37,67,1
2024-07-26 14:05:41,352,1,132,1,37,68,1
2024-07-26 14:05:41,357,1,120,1,37,68,1
2024-07-26 14:05:42,355,1,123,1,37,68,1
2024-07-26 14:05:42,353,1,123,1,37,68,1
2024-07-26 14:05:43,354,1,116,1,37,70,1
2024-07-26 14:05:43,357,1,120,1,37,70,1
2024-07-26 14:05:44,356,1,116,1,37,70,1
2024-07-26 14:05:44,354,1,114,1,37,70,1
2024-07-26 14:05:45,355,1,113,1,37,71,1
2024-07-26 14:05:46,349,1,83,1,37,71,1
2024-07-26 14:05:46,346,1,83,1,37,71,1
2024-07-26 14:05:47,346,1,80,1,37,71,1
2024-07-26 14:05:47,348,1,80,1,37,72,1
2024-07-26 14:05:48,346,1,82,1,37,72,1
2024-07-26 14:05:48,343,1,94,1,37,72,1
2024-07-26 14:05:49,344,1,96,1,37,72,1
2024-07-26 14:05:49,344,1,95,1,37,71,1
2024-07-26 14:05:50,344,1,97,1,37,71,1
2024-07-26 14:05:50,347,1,96,1,37,71,1
2024-07-26 14:05:51,346,1,96,1,37,71,1
2024-07-26 14:05:51,347,1,97,1,37,71,1
2024-07-26 14:05:52,346,1,95,1,37,71,1
2024-07-26 14:05:52,347,1,94,1,37,71,1
2024-07-26 14:05:53,349,1,94,1,37,71,1
2024-07-26 14:05:53,350,1,95,1,37,70,1
2024-07-26 14:05:54,351,1,97,1,37,70,1
2024-07-26 14:05:54,350,1,96,1,37,70,1
2024-07-26 14:05:55,350,1,97,1,37,70,1
2024-07-26 14:05:55,348,1,96,1,37,70,1
2024-07-26 14:05:56,350,1,96,1,37,70,1
2024-07-26 14:05:56,350,1,97,1,37,70,1
2024-07-26 14:05:57,349,1,96,1,37,70,1
2024-07-26 14:05:57,349,1,95,1,37,69,1
2024-07-26 14:05:58,342,1,95,1,37,69,1
2024-07-26 14:05:58,340,1,93,1,37,69,1
2024-07-26 14:05:59,346,1,94,1,37,69,1
2024-07-26 14:05:59,350,1,95,1,37,68,1
2024-07-26 14:06:00,351,1,94,1,37,68,1
2024-07-26 14:06:00,350,1,94,1,37,68,1
2024-07-26 14:06:01,351,1,93,1,37,68,1
2024-07-26 14:06:01,351,1,93,1,37,67,1
2024-07-26 14:06:02,351,1,93,1,37,67,1
2024-07-26 14:06:02,349,1,93,1,37,67,1
2024-07-26 14:06:03,355,1,94,1,37,67,1
2024-07-26 14:06:03,358,1,95,1,37,66,1
2024-07-26 14:06:04,359,1,94,1,37,66,1
2024-07-26 14:06:04,358,1,94,1,37,66,1
2024-07-26 14:06:05,357,1,93,1,37,66,1
2024-07-26 14:06:05,357,1,94,1,37,65,1
2024-07-26 14:06:06,353,1,94,1,37,65,1
2024-07-26 14:06:06,353,1,93,1,37,65,1
2024-07-26 14:06:07,354,1,92,1,37,65,1
2024-07-26 14:06:07,354,1,92,1,37,63,1
2024-07-26 14:06:08,347,1,92,1,37,63,1
2024-07-26 14:06:08,355,1,93,1,37,63,1
2024-07-26 14:06:09,354,1,93,1,37,63,1
2024-07-26 14:06:09,353,1,93,1,37,62,1
2024-07-26 14:06:10,352,1,92,1,37,62,1
2024-07-26 14:06:10,355,1,92,1,37,62,1
2024-07-26 14:06:11,355,1,93,1,37,62,1
2024-07-26 14:06:11,355,1,92,1,37,61,1
2024-07-26 14:06:12,356,1,92,1,37,61,1
2024-07-26 14:06:12,356,1,92,1,37,61,1
2024-07-26 14:06:13,351,1,93,1,37,61,1
2024-07-26 14:06:13,356,1,93,1,37,60,1
2024-07-26 14:06:14,356,1,93,1,37,60,1
2024-07-26 14:06:14,355,1,92,1,37,60,1
2024-07-26 14:06:15,355,1,93,1,37,60,1
2024-07-26 14:06:15,358,1,93,1,37,59,1
2024-07-26 14:06:16,358,1,94,1,37,59,1
2024-07-26 14:06:16,358,1,93,1,37,59,1
2024-07-26 14:06:17,360,1,93,1,37,59,1
2024-07-26 14:06:17,362,1,93,1,37,59,1
2024-07-26 14:06:18,361,1,93,1,37,59,1
2024-07-26 14:06:18,361,1,93,1,37,59,1
2024-07-26 14:06:19,359,1,93,1,37,59,1
2024-07-26 14:06:19,357,1,98,1,37,58,1
2024-07-26 14:06:20,367,1,118,1,37,58,1
2024-07-26 14:06:20,370,1,105,1,37,58,1
2024-07-26 14:06:21,364,1,101,1,37,58,1
2024-07-26 14:06:21,365,1,98,1,37,57,1
2024-07-26 14:06:22,383,1,97,1,37,57,1
2024-07-26 14:06:22,472,1,98,1,37,57,1
2024-07-26 14:06:23,526,1,122,1,37,57,1
2024-07-26 14:06:23,552,0,114,1,37,56,1
2024-07-26 14:06:24,577,0,113,1,37,56,1
2024-07-26 14:06:24,594,0,113,1,37,56,1
2024-07-26 14:06:25,609,0,111,1,37,56,1
2024-07-26 14:06:25,618,0,118,1,37,53,1
2024-07-26 14:06:26,629,0,118,1,37,53,1
2024-07-26 14:06:26,626,0,118,1,37,53,1
2024-07-26 14:06:27,605,0,115,1,37,53,1
2024-07-26 14:06:27,603,0,116,1,37,53,1
2024-07-26 14:06:28,611,0,115,1,37,53,1
2024-07-26 14:06:28,636,0,116,1,37,53,1
2024-07-26 14:06:29,643,0,117,1,37,53,1
2024-07-26 14:06:29,639,0,116,1,37,54,1
2024-07-26 14:06:30,635,0,116,1,37,54,1
2024-07-26 14:06:30,628,0,116,1,37,54,1
2024-07-26 14:06:31,637,0,116,1,37,54,1
2024-07-26 14:06:31,644,0,117,1,37,54,1
2024-07-26 14:06:32,634,0,117,1,37,54,1
2024-07-26 14:06:32,654,0,118,1,37,54,1
2024-07-26 14:06:33,657,0,119,1,37,54,1
2024-07-26 14:06:33,652,0,119,1,37,54,1
2024-07-26 14:06:34,652,0,119,1,37,54,1
2024-07-26 14:06:34,652,0,120,1,37,54,1
2024-07-26 14:06:35,638,0,120,1,37,54,1
2024-07-26 14:06:35,647,0,124,1,37,55,1
2024-07-26 14:06:36,644,0,129,1,37,55,1
2024-07-26 14:06:36,651,0,129,1,37,55,1
2024-07-26 14:06:37,674,0,133,1,37,55,1
2024-07-26 14:06:37,665,0,121,1,37,55,1
2024-07-26 14:06:38,680,0,139,1,37,55,1
2024-07-26 14:06:38,665,0,132,1,37,55,1
2024-07-26 14:06:39,664,0,117,1,37,55,1
2024-07-26 14:06:39,664,0,119,1,37,55,1
2024-07-26 14:06:40,678,0,105,1,37,55,1
2024-07-26 14:06:40,671,0,106,1,37,55,1
2024-07-26 14:06:41,669,0,102,1,37,55,1
2024-07-26 14:06:41,669,0,101,1,37,54,1
2024-07-26 14:06:42,671,0,101,1,37,54,1
2024-07-26 14:06:42,674,0,101,1,37,54,1
2024-07-26 14:06:43,674,0,101,1,37,54,1
2024-07-26 14:06:43,668,0,101,1,37,54,1
2024-07-26 14:06:44,669,0,101,1,37,54,1
2024-07-26 14:06:44,673,0,101,1,37,54,1
2024-07-26 14:06:45,677,0,101,1,37,54,1
2024-07-26 14:06:45,674,0,101,1,37,54,1
2024-07-26 14:06:46,672,0,99,1,37,54,1
2024-07-26 14:06:46,673,0,99,1,37,54,1
2024-07-26 14:06:47,673,0,99,1,37,54,1
2024-07-26 14:06:47,672,0,99,1,37,54,1
2024-07-26 14:06:48,673,0,99,1,37,54,1
2024-07-26 14:06:48,672,0,99,1,37,54,1
2024-07-26 14:06:49,670,0,100,1,37,54,1
2024-07-26 14:06:49,670,0,100,1,37,54,1
2024-07-26 14:06:50,668,0,128,1,37,54,1
2024-07-26 14:06:50,666,0,117,1,37,54,1
2024-07-26 14:06:51,662,0,115,1,37,54,1
2024-07-26 14:06:51,661,0,115,1,37,54,1
2024-07-26 14:06:52,660,0,114,1,37,54,1
2024-07-26 14:06:52,654,0,113,1,37,54,1
2024-07-26 14:06:53,654,0,113,1,37,54,1
2024-07-26 14:06:53,652,0,113,1,37,54,1
2024-07-26 14:06:54,653,0,113,1,37,54,1
2024-07-26 14:06:54,653,0,113,1,37,54,1
2024-07-26 14:06:55,654,0,114,1,37,54,1
2024-07-26 14:06:55,656,0,113,1,37,53,1
2024-07-26 14:06:56,658,0,113,1,37,53,1
2024-07-26 14:06:56,659,0,113,1,37,53,1
2024-07-26 14:06:57,660,0,113,1,37,53,1
2024-07-26 14:06:57,661,0,113,1,37,53,1
2024-07-26 14:06:58,661,0,113,1,37,53,1
2024-07-26 14:06:58,661,0,113,1,37,53,1
2024-07-26 14:06:59,660,0,113,1,37,53,1
2024-07-26 14:06:59,660,0,114,1,37,53,1
2024-07-26 14:07:00,659,0,113,1,37,53,1
2024-07-26 14:07:00,659,0,114,1,37,53,1
2024-07-26 14:07:01,659,0,114,1,37,53,1
2024-07-26 14:07:01,659,0,113,1,37,53,1
2024-07-26 14:07:02,659,0,113,1,37,53,1
2024-07-26 14:07:02,659,0,113,1,37,53,1
2024-07-26 14:07:03,659,0,113,1,37,53,1
2024-07-26 14:07:03,659,0,112,1,37,53,1
2024-07-26 14:07:04,659,0,113,1,37,53,1
2024-07-26 14:07:04,660,0,113,1,37,53,1
2024-07-26 14:07:05,657,0,112,1,37,53,1
2024-07-26 14:07:05,659,0,112,1,37,53,1
2024-07-26 14:07:06,662,0,113,1,37,53,1
2024-07-26 14:07:06,661,0,112,1,37,53,1
2024-07-26 14:07:07,662,0,112,1,37,53,1
2024-07-26 14:07:07,665,0,112,1,37,53,1
2024-07-26 14:07:08,665,0,113,1,37,53,1
2024-07-26 14:07:08,666,0,112,1,37,53,1
2024-07-26 14:07:09,664,0,112,1,37,53,1
2024-07-26 14:07:09,664,0,111,1,37,53,1
2024-07-26 14:07:10,664,0,111,1,37,53,1
2024-07-26 14:07:10,657,0,111,1,37,53,1
2024-07-26 14:07:11,664,0,111,1,37,53,1
2024-07-26 14:07:11,663,0,111,1,37,53,1
2024-07-26 14:07:12,664,0,112,1,37,53,1
2024-07-26 14:07:13,656,0,111,1,37,53,1
2024-07-26 14:07:13,656,0,110,1,37,53,1
2024-07-26 14:07:14,663,0,116,1,37,52,1
2024-07-26 14:07:14,664,0,145,1,37,52,1
2024-07-26 14:07:15,666,0,135,1,37,52,1
2024-07-26 14:07:15,665,0,133,1,37,52,1
2024-07-26 14:07:16,664,0,130,1,37,52,1
2024-07-26 14:07:16,670,0,133,1,37,52,1
2024-07-26 14:07:17,657,0,139,1,37,52,1
2024-07-26 14:07:17,672,0,140,1,37,52,1
2024-07-26 14:07:18,669,0,139,1,37,51,1
2024-07-26 14:07:18,667,0,139,1,37,51,1
2024-07-26 14:07:19,671,0,138,1,37,51,1
2024-07-26 14:07:19,670,0,137,1,37,51,1
2024-07-26 14:07:20,670,0,137,1,37,49,1
2024-07-26 14:07:20,667,0,136,1,37,49,1
2024-07-26 14:07:21,663,0,135,1,37,49,1
2024-07-26 14:07:21,668,0,114,1,37,49,1
2024-07-26 14:07:22,656,0,129,1,37,50,1
2024-07-26 14:07:22,660,0,128,1,37,50,1
2024-07-26 14:07:23,646,0,127,1,37,50,1
2024-07-26 14:07:23,628,0,123,1,37,50,1
2024-07-26 14:07:24,580,0,123,1,37,59,1
2024-07-26 14:07:24,609,0,127,1,37,59,1
2024-07-26 14:07:25,616,0,103,1,37,59,1
2024-07-26 14:07:25,608,0,105,1,37,59,1
2024-07-26 14:07:26,619,0,105,1,37,71,1
2024-07-26 14:07:26,611,0,102,1,37,71,1
2024-07-26 14:07:27,610,0,103,1,37,71,1
2024-07-26 14:07:27,607,0,102,1,37,71,1
2024-07-26 14:07:28,616,0,102,1,37,75,1
2024-07-26 14:07:28,610,0,99,1,37,75,1
2024-07-26 14:07:29,601,0,98,1,37,75,1
2024-07-26 14:07:29,601,0,98,1,37,75,1
2024-07-26 14:07:30,603,0,97,1,37,76,1
2024-07-26 14:07:30,606,0,99,1,37,76,1
2024-07-26 14:07:31,604,0,99,1,37,76,1
2024-07-26 14:07:31,597,0,101,1,37,76,1
2024-07-26 14:07:32,606,0,102,1,37,76,1
2024-07-26 14:07:32,588,0,92,1,37,76,1
2024-07-26 14:07:33,589,0,86,1,37,76,1
2024-07-26 14:07:33,574,0,92,1,37,76,1
2024-07-26 14:07:34,576,0,94,1,37,77,1
2024-07-26 14:07:34,588,0,99,1,37,77,1
2024-07-26 14:07:35,589,0,99,1,37,77,1
2024-07-26 14:07:35,586,0,100,1,37,77,1
2024-07-26 14:07:36,584,0,100,1,37,75,1
2024-07-26 14:07:36,588,0,99,1,37,75,1
2024-07-26 14:07:37,590,0,100,1,37,75,1
2024-07-26 14:07:37,592,0,100,1,37,75,1
2024-07-26 14:07:38,587,0,101,1,37,77,1
2024-07-26 14:07:38,583,0,102,1,37,77,1
2024-07-26 14:07:39,581,0,103,1,37,77,1
2024-07-26 14:07:39,574,0,105,1,37,77,1
2024-07-26 14:07:40,576,0,107,1,37,77,1
2024-07-26 14:07:40,568,0,110,1,37,77,1
2024-07-26 14:07:41,566,0,111,1,37,77,1
2024-07-26 14:07:41,584,0,113,1,37,77,1
2024-07-26 14:07:42,579,0,114,1,37,77,1
2024-07-26 14:07:42,576,0,114,1,37,77,1
2024-07-26 14:07:43,565,0,114,1,37,77,1
2024-07-26 14:07:43,566,0,117,1,37,77,1
2024-07-26 14:07:44,564,0,112,1,37,77,1
2024-07-26 14:07:44,560,0,113,1,37,77,1
2024-07-26 14:07:45,561,0,114,1,37,77,1
2024-07-26 14:07:45,561,0,114,1,37,77,1
2024-07-26 14:07:46,562,0,116,1,37,77,1
2024-07-26 14:07:46,560,0,117,1,37,77,1
2024-07-26 14:07:47,562,0,118,1,37,77,1
2024-07-26 14:07:47,563,0,118,1,37,77,1
2024-07-26 14:07:48,564,0,117,1,37,77,1
2024-07-26 14:07:48,563,0,116,1,37,77,1
2024-07-26 14:07:49,568,0,116,1,37,77,1
2024-07-26 14:07:49,571,0,115,1,37,77,1
2024-07-26 14:07:50,570,0,115,1,37,78,1
2024-07-26 14:07:50,567,0,115,1,37,78,1
2024-07-26 14:07:51,571,0,115,1,37,78,1
2024-07-26 14:07:51,572,0,114,1,37,78,1
2024-07-26 14:07:52,564,0,105,1,37,78,1
2024-07-26 14:07:52,560,0,104,1,37,78,1
2024-07-26 14:07:53,556,0,106,1,37,78,1
2024-07-26 14:07:53,581,0,106,1,37,78,1
2024-07-26 14:07:54,581,0,106,1,37,74,1
2024-07-26 14:07:54,580,0,105,1,37,74,1
2024-07-26 14:07:55,582,0,104,1,37,74,1
2024-07-26 14:07:55,583,0,104,1,37,74,1
2024-07-26 14:07:56,583,0,104,1,37,74,1
2024-07-26 14:07:56,584,0,103,1,37,74,1
2024-07-26 14:07:57,583,0,102,1,37,74,1
2024-07-26 14:07:57,587,0,103,1,37,74,1
2024-07-26 14:07:58,588,0,103,1,37,75,1
2024-07-26 14:07:58,585,0,104,1,37,75,1
2024-07-26 14:07:59,594,0,107,1,37,75,1
2024-07-26 14:07:59,564,0,122,1,37,75,1
2024-07-26 14:08:00,572,0,116,1,37,76,1
2024-07-26 14:08:00,564,0,110,1,37,76,1
2024-07-26 14:08:01,564,0,110,1,37,76,1
2024-07-26 14:08:01,566,0,109,1,37,76,1
2024-07-26 14:08:02,565,0,110,1,37,75,1
2024-07-26 14:08:02,567,0,109,1,37,75,1
2024-07-26 14:08:03,567,0,108,1,37,75,1
2024-07-26 14:08:03,565,0,109,1,37,75,1
2024-07-26 14:08:04,565,0,108,1,37,73,1
2024-07-26 14:08:04,564,0,107,1,37,73,1
2024-07-26 14:08:05,563,0,107,1,37,73,1
2024-07-26 14:08:05,562,0,107,1,37,73,1
2024-07-26 14:08:06,562,0,107,1,37,72,1
2024-07-26 14:08:06,561,0,107,1,37,72,1
2024-07-26 14:08:07,561,0,106,1,37,72,1
2024-07-26 14:08:07,561,0,106,1,37,72,1
2024-07-26 14:08:08,561,0,106,1,37,72,1
2024-07-26 14:08:08,559,0,107,1,37,72,1
2024-07-26 14:08:09,559,0,105,1,37,72,1
2024-07-26 14:08:09,559,0,105,1,37,72,1
2024-07-26 14:08:10,558,0,105,1,37,71,1
2024-07-26 14:08:10,558,0,105,1,37,71,1
2024-07-26 14:08:11,558,0,105,1,37,71,1
2024-07-26 14:08:11,556,0,105,1,37,71,1
2024-07-26 14:08:12,556,0,104,1,37,70,1
2024-07-26 14:08:12,557,0,105,1,37,70,1
2024-07-26 14:08:13,558,0,105,1,37,70,1
2024-07-26 14:08:13,557,0,105,1,37,70,1
2024-07-26 14:08:14,557,0,105,1,37,70,1
2024-07-26 14:08:14,556,0,105,1,37,70,1
2024-07-26 14:08:15,555,0,105,1,37,70,1
2024-07-26 14:08:15,554,0,105,1,37,70,1
2024-07-26 14:08:16,555,0,105,1,37,69,1
2024-07-26 14:08:16,554,0,104,1,37,69,1
2024-07-26 14:08:17,554,0,104,1,37,69,1
2024-07-26 14:08:17,554,0,104,1,37,69,1
2024-07-26 14:08:18,553,0,104,1,37,68,1
2024-07-26 14:08:18,553,0,105,1,37,68,1
2024-07-26 14:08:19,554,0,104,1,37,68,1
2024-07-26 14:08:19,554,0,104,1,37,68,1
2024-07-26 14:08:20,554,0,105,1,37,67,1
2024-07-26 14:08:20,554,0,106,1,37,67,1
2024-07-26 14:08:21,554,0,105,1,37,67,1
2024-07-26 14:08:21,554,0,105,1,37,67,1
2024-07-26 14:08:22,554,0,105,1,37,66,1
2024-07-26 14:08:22,554,0,105,1,37,66,1
2024-07-26 14:08:23,554,0,105,1,37,66,1
2024-07-26 14:08:23,555,0,105,1,37,66,1
2024-07-26 14:08:24,555,0,105,1,37,65,1
2024-07-26 14:08:24,554,0,105,1,37,65,1
2024-07-26 14:08:25,555,0,105,1,37,65,1
2024-07-26 14:08:25,555,0,105,1,37,65,1
2024-07-26 14:08:26,554,0,105,1,37,64,1
2024-07-26 14:08:26,555,0,105,1,37,64,1
2024-07-26 14:08:27,555,0,105,1,37,64,1
2024-07-26 14:08:27,556,0,106,1,37,64,1
2024-07-26 14:08:28,556,0,105,1,37,63,1
2024-07-26 14:08:28,556,0,105,1,37,63,1
2024-07-26 14:08:29,555,0,105,1,37,63,1
2024-07-26 14:08:29,556,0,104,1,37,63,1
2024-07-26 14:08:30,556,0,104,1,37,63,1
2024-07-26 14:08:30,555,0,105,1,37,63,1
2024-07-26 14:08:31,554,0,104,1,37,63,1
2024-07-26 14:08:31,555,0,106,1,37,63,1
2024-07-26 14:08:32,556,0,106,1,37,62,1
2024-07-26 14:08:32,553,0,106,1,37,62,1
2024-07-26 14:08:33,553,0,106,1,37,62,1
2024-07-26 14:08:33,553,0,106,1,37,62,1
2024-07-26 14:08:34,554,0,106,1,37,62,1
2024-07-26 14:08:34,554,0,106,1,37,62,1
2024-07-26 14:08:35,554,0,105,1,37,62,1
2024-07-26 14:08:35,554,0,106,1,37,62,1
2024-07-26 14:08:36,554,0,106,1,37,61,1
2024-07-26 14:08:36,553,0,106,1,37,61,1
2024-07-26 14:08:37,553,0,106,1,37,61,1
2024-07-26 14:08:37,553,0,106,1,37,61,1
2024-07-26 14:08:38,553,0,105,1,37,61,1
2024-07-26 14:08:38,554,0,106,1,37,61,1
2024-07-26 14:08:39,553,0,106,1,37,61,1
2024-07-26 14:08:39,553,0,106,1,37,61,1
2024-07-26 14:08:40,553,0,106,1,37,60,1
2024-07-26 14:08:40,553,0,105,1,37,60,1
2024-07-26 14:08:41,554,0,106,1,37,60,1
2024-07-26 14:08:41,553,0,106,1,37,60,1
2024-07-26 14:08:42,553,0,105,1,37,60,1
2024-07-26 14:08:42,553,0,105,1,37,60,1
2024-07-26 14:08:43,553,0,105,1,37,60,1
2024-07-26 14:08:43,553,0,106,1,37,60,1
2024-07-26 14:08:44,553,0,106,1,37,59,1
2024-07-26 14:08:44,554,0,106,1,37,59,1
2024-07-26 14:08:45,554,0,105,1,37,59,1
2024-07-26 14:08:46,555,0,104,1,37,59,1
2024-07-26 14:08:46,555,0,104,1,37,58,1
2024-07-26 14:08:47,555,0,105,1,37,58,1
2024-07-26 14:08:47,555,0,104,1,37,58,1
2024-07-26 14:08:48,555,0,103,1,37,58,1
2024-07-26 14:08:48,556,0,103,1,37,58,1
2024-07-26 14:08:49,556,0,104,1,37,58,1
2024-07-26 14:08:49,556,0,104,1,37,58,1
2024-07-26 14:08:50,555,0,104,1,37,58,1
2024-07-26 14:08:50,555,0,104,1,37,58,1
2024-07-26 14:08:51,555,0,104,1,37,58,1
2024-07-26 14:08:51,554,0,104,1,37,58,1
2024-07-26 14:08:52,555,0,104,1,37,58,1
2024-07-26 14:08:52,554,0,103,1,37,58,1
2024-07-26 14:08:53,551,0,106,1,37,58,1
2024-07-26 14:08:53,555,0,106,1,37,58,1
2024-07-26 14:08:54,554,0,105,1,37,58,1
2024-07-26 14:08:54,555,0,105,1,37,57,1
2024-07-26 14:08:55,554,0,106,1,37,57,1
2024-07-26 14:08:55,555,0,105,1,37,57,1
2024-07-26 14:08:56,555,0,106,1,37,57,1
2024-07-26 14:08:56,554,0,106,1,37,57,1
2024-07-26 14:08:57,555,0,106,1,37,57,1
2024-07-26 14:08:57,555,0,106,1,37,57,1
2024-07-26 14:08:58,555,0,106,1,37,57,1
2024-07-26 14:08:58,556,0,106,1,37,56,1
2024-07-26 14:08:59,555,0,105,1,37,56,1
2024-07-26 14:08:59,555,0,106,1,37,56,1
2024-07-26 14:09:00,556,0,106,1,37,56,1
2024-07-26 14:09:00,556,0,105,1,37,56,1
2024-07-26 14:09:01,555,0,106,1,37,56,1
2024-07-26 14:09:01,555,0,105,1,37,56,1
2024-07-26 14:09:02,555,0,106,1,37,56,1
2024-07-26 14:09:02,555,0,106,1,37,56,1
2024-07-26 14:09:03,556,0,105,1,37,56,1
2024-07-26 14:09:03,556,0,105,1,37,56,1
2024-07-26 14:09:04,556,0,106,1,37,56,1
2024-07-26 14:09:04,555,0,106,1,37,55,1
2024-07-26 14:09:05,556,0,105,1,37,55,1
2024-07-26 14:09:05,555,0,105,1,37,55,1
2024-07-26 14:09:06,555,0,106,1,37,55,1
2024-07-26 14:09:06,555,0,105,1,37,55,1
2024-07-26 14:09:07,555,0,106,1,37,55,1
2024-07-26 14:09:07,553,0,105,1,37,55,1
2024-07-26 14:09:08,559,0,123,1,37,55,1
2024-07-26 14:09:08,578,0,98,1,37,55,1
2024-07-26 14:09:09,561,0,135,1,37,55,1
2024-07-26 14:09:09,556,0,163,1,37,55,1
2024-07-26 14:09:10,567,0,116,1,37,55,1
2024-07-26 14:09:10,578,0,119,1,37,54,1
2024-07-26 14:09:11,581,0,125,1,37,54,1
2024-07-26 14:09:11,578,0,121,1,37,54,1
2024-07-26 14:09:12,578,0,122,1,37,54,1
2024-07-26 14:09:12,581,0,138,1,37,53,1
2024-07-26 14:09:13,580,0,129,1,37,53,1
2024-07-26 14:09:13,582,0,112,1,37,53,1
2024-07-26 14:09:14,588,0,119,1,37,53,1
2024-07-26 14:09:14,591,0,120,1,37,60,1
2024-07-26 14:09:15,591,0,114,1,37,60,1
2024-07-26 14:09:15,591,0,112,1,37,60,1
2024-07-26 14:09:16,591,0,141,1,37,60,1
2024-07-26 14:09:16,597,0,118,1,38,66,1
2024-07-26 14:09:17,602,0,122,1,38,66,1
2024-07-26 14:09:17,598,0,119,1,38,66,1
2024-07-26 14:09:18,598,0,116,1,38,66,1
2024-07-26 14:09:18,601,0,122,1,38,68,1
2024-07-26 14:09:19,601,0,122,1,38,68,1
2024-07-26 14:09:19,603,0,122,1,38,68,1
2024-07-26 14:09:20,606,0,126,1,38,68,1
2024-07-26 14:09:20,608,0,120,1,38,70,1
2024-07-26 14:09:21,608,0,120,1,38,70,1
2024-07-26 14:09:21,608,0,126,1,38,70,1
2024-07-26 14:09:22,605,0,127,1,38,70,1
2024-07-26 14:09:22,605,0,121,1,38,70,1
2024-07-26 14:09:23,607,0,120,1,38,70,1
2024-07-26 14:09:23,607,0,123,1,38,70,1
2024-07-26 14:09:24,602,0,140,1,38,70,1
2024-07-26 14:09:24,604,0,120,1,38,69,1
2024-07-26 14:09:25,608,0,122,1,38,69,1
2024-07-26 14:09:25,606,0,131,1,38,69,1
2024-07-26 14:09:26,603,0,130,1,38,69,1
